Time (seconds),Event Type,X Coordinate,Y Coordinate,Element Tag,Element ID,Element Class,Key,Scroll X,Scroll Y,Viewport Width,Viewport Height,Action,Data,Is Cheating
120.943,mousemove,1339,587,,,,,,,1536,738,,,FALSE
121.052,mousemove,1308,394,,,,,,,1536,738,,,FALSE
121.293,mousemove,1308,358,,,,,,,1536,738,,,FALSE
121.395,mousemove,1404,291,,,,,,,1536,738,,,FALSE
121.505,mousemove,1432,270,,,,,,,1536,738,,,FALSE
122.310,click,1434,267,button,,inline-flex items-center justify-center whitespace-nowrap text-sm font-medium ring-offset-background transition-colors focus-visible:outline-none focus-visible:ring-2 focus-visible:ring-ring focus-visible:ring-offset-2 disabled:pointer-events-none disabled:opacity-50 border border-input bg-background hover:bg-accent hover:text-accent-foreground h-9 rounded-md px-3,,,,1536,738,,,FALSE
122.462,mousemove,1432,269,,,,,,,1536,738,,,FALSE
122.565,mousemove,1076,342,,,,,,,1536,738,,,FALSE
122.872,mousemove,832,382,,,,,,,1536,738,,,FALSE
122.977,mousemove,796,362,,,,,,,1536,738,,,FALSE
123.879,mousemove,790,356,,,,,,,1536,738,,,FALSE
123.984,mousemove,806,401,,,,,,,1536,738,,,FALSE
124.353,mousemove,787,443,,,,,,,1536,738,,,FALSE
124.456,mousemove,772,420,,,,,,,1536,738,,,FALSE
127.060,mousemove,758,404,,,,,,,1536,738,,,FALSE
127.208,mousemove,748,403,,,,,,,1536,738,,,FALSE
127.355,mousemove,725,380,,,,,,,1536,738,,,FALSE
127.462,mousemove,735,394,,,,,,,1536,738,,,FALSE
127.759,mousemove,734,394,,,,,,,1536,738,,,FALSE
132.113,mousemove,728,389,,,,,,,1536,738,,,FALSE
132.468,mousemove,699,428,,,,,,,1536,738,,,FALSE
132.572,mousemove,688,419,,,,,,,1536,738,,,FALSE
132.675,mousemove,697,454,,,,,,,1536,738,,,FALSE
132.999,mousemove,722,491,,,,,,,1536,738,,,FALSE
133.105,mousemove,734,467,,,,,,,1536,738,,,FALSE
133.324,mousemove,734,463,,,,,,,1536,738,,,FALSE
133.427,mousemove,732,459,,,,,,,1536,738,,,FALSE
133.529,mousemove,730,435,,,,,,,1536,738,,,FALSE
133.926,mousemove,730,432,,,,,,,1536,738,,,FALSE
134.078,mousemove,735,429,,,,,,,1536,738,,,FALSE
134.298,mousemove,737,424,,,,,,,1536,738,,,FALSE
139.098,mousemove,736,424,,,,,,,1536,738,,,FALSE
139.248,mousemove,676,474,,,,,,,1536,738,,,FALSE
139.356,mousemove,639,484,,,,,,,1536,738,,,FALSE
139.460,mousemove,567,464,,,,,,,1536,738,,,FALSE
139.566,mousemove,552,408,,,,,,,1536,738,,,FALSE
139.787,mousemove,553,405,,,,,,,1536,738,,,FALSE
139.896,mousemove,577,414,,,,,,,1536,738,,,FALSE
140.002,mousemove,594,426,,,,,,,1536,738,,,FALSE
140.105,mousemove,610,449,,,,,,,1536,738,,,FALSE
140.226,mousemove,632,492,,,,,,,1536,738,,,FALSE
140.330,mousemove,655,505,,,,,,,1536,738,,,FALSE
140.433,mousemove,704,513,,,,,,,1536,738,,,FALSE
140.679,mousemove,717,514,,,,,,,1536,738,,,FALSE
140.784,mousemove,759,487,,,,,,,1536,738,,,FALSE
140.887,mousemove,819,423,,,,,,,1536,738,,,FALSE
140.990,mousemove,856,379,,,,,,,1536,738,,,FALSE
141.136,mousemove,864,371,,,,,,,1536,738,,,FALSE
141.354,mousemove,875,370,,,,,,,1536,738,,,FALSE
141.788,mousemove,885,370,,,,,,,1536,738,,,FALSE
142.781,mousemove,887,370,,,,,,,1536,738,,,FALSE
143.302,mousemove,891,373,,,,,,,1536,738,,,FALSE
143.474,mousemove,890,378,,,,,,,1536,738,,,FALSE
143.579,mousemove,902,413,,,,,,,1536,738,,,FALSE
143.687,mousemove,908,434,,,,,,,1536,738,,,FALSE
143.812,mousemove,899,445,,,,,,,1536,738,,,FALSE
